Linux 6.8.0-60-generic (masterserver) 	21/06/25 	_x86_64_	(16 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:55:02        0       191    0,00    0,00    0,00    0,00    0,00    15  irq/27-ACPI:Event
03:55:02        0       192    0,00    0,00    0,00    0,00    0,00     8  kworker/8:2-mm_percpu_wq
03:55:02        0       218    0,00    0,00    0,00    0,00    0,00     8  kworker/8:1H-kblockd
03:55:02        0       231    0,00    0,00    0,00    0,00    0,00     2  kworker/2:1H-kblockd
03:55:02        0       232    0,00    0,00    0,00    0,00    0,00     4  kworker/4:1H-kblockd
03:55:02        0       238    0,00    0,00    0,00    0,00    0,00     6  kworker/6:1H-kblockd
03:55:02        0       240    0,00    0,00    0,00    0,00    0,00    12  kworker/12:1H-kblockd
03:55:02        0       242    0,00    0,00    0,00    0,00    0,00    14  kworker/14:1H-kblockd
03:55:02        0       244    0,00    0,00    0,00    0,00    0,00    15  kworker/15:1H-kblockd
03:55:02        0       248    0,00    0,00    0,00    0,00    0,00    13  kworker/13:1H-kblockd
03:55:02        0       251    0,00    0,00    0,00    0,00    0,00    10  kworker/10:1H-kblockd
03:55:02        0       253    0,00    0,00    0,00    0,00    0,00    11  kworker/11:1H-kblockd
03:55:02        0       260    0,00    0,00    0,00    0,00    0,00     9  kworker/9:1H-kblockd
03:55:02        0       261    0,00    0,00    0,00    0,00    0,00    15  kworker/15:2-events
03:55:02        0       262    0,00    0,00    0,00    0,00    0,00    10  kworker/R-nvme-
03:55:02        0       263    0,00    0,00    0,00    0,00    0,00     9  kworker/R-nvme-
03:55:02        0       264    0,00    0,00    0,00    0,00    0,00     9  kworker/R-nvme-
03:55:02        0       265    0,00    0,00    0,00    0,00    0,00    10  kworker/R-nvme-
03:55:02        0       268    0,00    0,00    0,00    0,00    0,00     9  scsi_eh_0
03:55:02        0       270    0,00    0,00    0,00    0,00    0,00     9  kworker/R-scsi_
03:55:02        0       273    0,00    0,00    0,00    0,00    0,00    11  scsi_eh_1
03:55:02        0       274    0,00    0,00    0,00    0,00    0,00    14  kworker/R-scsi_
03:55:02        0       276    0,00    0,00    0,00    0,00    0,00    12  scsi_eh_2
03:55:02        0       277    0,00    0,00    0,00    0,00    0,00     9  kworker/R-scsi_
03:55:02        0       282    0,00    0,00    0,00    0,00    0,00     7  scsi_eh_3
03:55:02        0       288    0,00    0,00    0,00    0,00    0,00    10  kworker/R-scsi_
03:55:02        0       292    0,00    0,00    0,00    0,00    0,00     3  kworker/3:1H-kblockd
03:55:02        0       308    0,00    0,00    0,00    0,00    0,00     4  kworker/4:2-mm_percpu_wq
03:55:02        0       314    0,00    0,00    0,00    0,00    0,00     5  kworker/5:1H-kblockd
03:55:02        0       332    0,00    0,00    0,00    0,00    0,00    15  kworker/R-kdmfl
03:55:02        0       365    0,00    0,00    0,00    0,00    0,00    14  kworker/R-raid5
03:55:02        0       449    0,00    0,00    0,00    0,00    0,00     2  jbd2/dm-0-8
03:55:02        0       450    0,00    0,00    0,00    0,00    0,00    14  kworker/R-ext4-
03:55:02        0       524    0,00    0,00    0,00    0,00    0,00     7  psimon
03:55:02        0       529    0,00    0,00    0,00    0,00    0,00     3  systemd-journal
03:55:02        0       553    0,00    0,00    0,00    0,00    0,00     9  kworker/R-kmpat
03:55:02        0       554    0,00    0,00    0,00    0,00    0,00     9  kworker/R-kmpat
03:55:02        0       586    0,00    0,00    0,00    0,00    0,00     3  kworker/3:2-events
03:55:02        0       590    0,00    0,00    0,00    0,00    0,00     7  multipathd
03:55:02        0       598    0,00    0,00    0,00    0,00    0,00    14  systemd-udevd
03:55:02        0       604    0,00    0,00    0,00    0,00    0,00    12  kworker/12:2-mm_percpu_wq
03:55:02        0       609    0,00    0,00    0,00    0,00    0,00    13  psimon
03:55:02        0       774    0,00    0,00    0,00    0,00    0,00     7  kworker/R-led_w
03:55:02        0       808    0,00    0,00    0,00    0,00    0,00    14  jbd2/nvme0n1p2-8
03:55:02        0       809    0,00    0,00    0,00    0,00    0,00     5  kworker/R-ext4-
03:55:02        0       838    0,00    0,00    0,00    0,00    0,00    12  nv_queue
03:55:02        0       839    0,00    0,00    0,00    0,00    0,00    12  nv_queue
03:55:02        0       840    0,00    0,00    0,00    0,00    0,00    12  nv_open_q
03:55:02        0       843    0,00    0,00    0,00    0,00    0,00     7  nvidia-modeset/kthread_q
03:55:02        0       844    0,00    0,00    0,00    0,00    0,00     7  nvidia-modeset/deferred_close_kthread_q
03:55:02        0       863    0,00    0,00    0,00    0,00    0,00     5  jbd2/sda1-8
03:55:02        0       864    0,00    0,00    0,00    0,00    0,00     6  kworker/R-ext4-
03:55:02      102      1003    0,00    0,00    0,00    0,00    0,00     2  systemd-resolve
03:55:02      104      1004    0,00    0,00    0,00    0,00    0,00     9  systemd-timesyn
03:55:02        0      1005    0,00    0,00    0,00    0,00    0,00     3  auditd
03:55:02      101      1038    0,00    0,00    0,00    0,00    0,00    15  systemd-network
03:55:02        0      1042    0,00    0,00    0,00    0,00    0,00     0  kworker/R-cfg80
03:55:02      115      1062    0,00    0,00    0,00    0,00    0,00     5  avahi-daemon
03:55:02        0      1065    0,00    0,00    0,00    0,00    0,00     3  cron
03:55:02      103      1066    0,00    0,00    0,00    0,00    0,00     2  dbus-daemon
03:55:02        0      1071    0,00    0,00    0,00    0,00    0,00     2  fail2ban-server
03:55:02        0      1078    0,00    0,00    0,00    0,00    0,00    11  irqbalance
03:55:02        0      1095    0,00    0,00    0,00    0,00    0,00     1  networkd-dispat
03:55:02      998      1103    0,00    0,00    0,00    0,00    0,00     5  ollama
03:55:02        0      1113    0,00    0,00    0,00    0,00    0,00     4  nvidia-persiste
03:55:02        0      1119    0,00    0,00    0,00    0,00    0,00     7  irq/117-nvidia
03:55:02        0      1120    0,00    0,00    0,00    0,00    0,00     3  nvidia
03:55:02        0      1121    0,00    0,00    0,00    0,00    0,00     3  nv_queue
03:55:02        0      1124    0,00    0,00    0,00    0,00    0,00    14  systemd-logind
03:55:02      115      1197    0,00    0,00    0,00    0,00    0,00    15  avahi-daemon
03:55:02      107      1225    0,00    0,00    0,00    0,00    0,00     4  rsyslogd
03:55:02        0      1235    0,00    0,00    0,00    0,00    0,00    12  kworker/R-wg-cr
03:55:02        0      1260    0,00    0,00    0,00    0,00    0,00    12  tuned
03:55:02        0      1262    0,00    0,00    0,00    0,00    0,00    12  unattended-upgr
03:55:02        0      1269    0,00    0,00    0,00    0,00    0,00    11  containerd
03:55:02      117      1299    0,00    0,00    0,00    0,00    0,00     6  tor
03:55:02        0      1345    0,00    0,00    0,00    0,00    0,00     7  agetty
03:55:02      117      1362    0,00    0,00    0,00    0,00    0,00     1  obfs4proxy
03:55:02        0      1400    0,00    0,00    0,00    0,00    0,00    11  dockerd
03:55:02      997      1472    0,00    0,00    0,00    0,00    0,00     5  polkitd
03:55:02        0      1499    0,00    0,00    0,00    0,00    0,00     3  UVM global queue
03:55:02        0      1500    0,00    0,00    0,00    0,00    0,00     3  UVM deferred release queue
03:55:02        0      1501    0,00    0,00    0,00    0,00    0,00    11  UVM Tools Event Queue
03:55:02        0      1526    0,00    0,00    0,00    0,00    0,00     8  vidmem lazy free
03:55:02        0      1527    0,00    0,00    0,00    0,00    0,00     1  UVM GPU1 BH
03:55:02        0      1528    0,00    0,00    0,00    0,00    0,00     9  UVM GPU1 KC
03:55:02        0      1866    0,00    0,00    0,00    0,00    0,00     7  containerd-shim
03:55:02        0      1867    0,00    0,00    0,00    0,00    0,00     7  containerd-shim
03:55:02        0      1909    0,00    0,00    0,00    0,00    0,00     4  python
03:55:02        0      1918    0,00    0,00    0,00    0,00    0,00     9  portainer
03:55:02        0      1952    0,00    0,00    0,00    0,00    0,00    13  sshd
03:55:02        0      2011    0,00    0,00    0,00    0,00    0,00     2  docker-proxy
03:55:02        0      2018    0,00    0,00    0,00    0,00    0,00    13  docker-proxy
03:55:02        0      2027    0,00    0,00    0,00    0,00    0,00     9  docker-proxy
03:55:02        0      2036    0,00    0,00    0,00    0,00    0,00     2  docker-proxy
03:55:02     1000      2103    0,00    0,00    0,00    0,00    0,00     6  systemd
03:55:02     1000      2104    0,00    0,00    0,00    0,00    0,00     5  (sd-pam)
03:55:02     1000      2133    0,00    0,00    0,00    0,00    0,00     4  pipewire
03:55:02     1000      2134    0,00    0,00    0,00    0,00    0,00    11  pipewire
03:55:02     1000      2135    0,00    0,00    0,00    0,00    0,00    15  wireplumber
03:55:02     1000      2137    0,00    0,00    0,00    0,00    0,00     5  pipewire-pulse
03:55:02     1000      2156    0,00    0,00    0,00    0,00    0,00    12  dbus-daemon
03:55:02      116      2163    0,00    0,00    0,00    0,00    0,00     5  rtkit-daemon
03:55:02        0      2751    0,00    0,00    0,00    0,00    0,00    15  kworker/R-tls-s
03:55:02        0      3735    0,00    0,00    0,00    0,00    0,00     0  kworker/0:3-events
03:55:02     1000     12266    0,00    0,00    0,00    0,00    0,00     5  nvidia-smi
03:55:02     1000     12380    0,00    0,00    0,00    0,00    0,00    14  nvidia-smi
03:55:02     1000     12470    0,00    0,00    0,00    0,00    0,00     6  nvidia-smi
03:55:02     1000     12554    0,00    0,00    0,00    0,00    0,00     5  nvidia-smi
03:55:02     1000     13313    0,00    0,00    0,00    0,00    0,00     8  nvidia-smi
03:55:02     1000     13329    0,00    0,00    0,00    0,00    0,00    11  nvidia-smi
03:55:02     1000     13378    0,00    0,00    0,00    0,00    0,00    14  nvidia-smi
03:55:02     1000     13439    0,00    0,00    0,00    0,00    0,00     9  nvidia-smi
03:55:02     1000     13509    0,00    0,00    0,00    0,00    0,00    11  nvidia-smi
03:55:02     1000     13549    0,00    0,00    0,00    0,00    0,00     1  nvidia-smi
03:55:02     1000     13570    0,00    0,00    0,00    0,00    0,00    12  nvidia-smi
03:55:02     1000     13577    0,00    0,00    0,00    0,00    0,00    11  nvidia-smi
03:55:02     1000     13592    0,00    0,00    0,00    0,00    0,00    14  nvidia-smi
03:55:02     1000     13599    0,00    0,00    0,00    0,00    0,00     0  nvidia-smi
03:55:02        0     15029    0,00    0,00    0,00    0,00    0,00    14  kworker/14:2-mm_percpu_wq
03:55:02        0     15032    0,00    0,00    0,00    0,00    0,00     2  kworker/2:2
03:55:02        0     15760    0,00    0,00    0,00    0,00    0,00     6  kworker/6:2-mm_percpu_wq
03:55:02        0     16513    0,00    0,00    0,00    0,00    0,00     7  kworker/7:0H-kblockd
03:55:02        0     18828    0,00    0,00    0,00    0,00    0,00    14  kworker/14:1
03:55:02        0     19459    0,00    0,00    0,00    0,00    0,00     7  kworker/7:0-rcu_par_gp
03:55:02        0     19514    0,00    0,00    0,00    0,00    0,00     6  kworker/6:0
03:55:02        0     19645    0,00    0,00    0,00    0,00    0,00     3  sshd
03:55:02     1000     19760    0,00    0,00    0,00    0,00    0,00    15  sshd
03:55:02     1000     19761    0,00    0,00    0,00    0,00    0,00     4  bash
03:55:02     1000     19769    0,00    0,00    0,00    0,00    0,00    12  sh
03:55:02     1000     19787    0,00    0,00    0,00    0,00    0,00    14  code-dfaf44141e
03:55:02     1000     19824    0,00    0,00    0,00    0,00    0,00     3  sh
03:55:02     1000     19828    0,00    0,00    0,00    0,00    0,00    13  node
03:55:02     1000     19994    0,00    0,00    0,00    0,00    0,00     2  node
03:55:02     1000     20067    0,00    0,00    0,00    0,00    0,00     5  node
03:55:02     1000     20078    0,00    0,00    0,00    0,00    0,00    14  node
03:55:02     1000     20128    0,00    0,00    0,00    0,00    0,00    13  sh
03:55:02     1000     20133    0,00    0,00    0,00    0,00    0,00     1  bash
03:55:02     1000     20534    0,00    0,00    0,00    0,00    0,00     6  python
03:55:02     1000     20539    0,00    0,00    0,00    0,00    0,00     9  bash
03:55:02     1000     20757    0,00    0,00    0,00    0,00    0,00    14  node
03:55:02     1000     20837    0,00    0,00    0,00    0,00    0,00     9  bash
03:55:02        0     55714    0,00    0,00    0,00    0,00    0,00    12  kworker/12:1-rcu_par_gp
03:55:02        0     55783    0,00    0,00    0,00    0,00    0,00     8  kworker/8:1-cgroup_destroy
03:55:02        0     56371    0,00    0,00    0,00    0,00    0,00     5  kworker/5:0
03:55:02        0     61260    0,00    0,00    0,00    0,00    0,00    11  kworker/11:0-events
03:55:02        0     77519    0,00    0,00    0,00    0,00    0,00     7  sshd
03:55:02     1000     77573    0,00    0,00    0,00    0,00    0,00     4  sshd
03:55:02     1000     77574    0,00    0,00    0,00    0,00    0,00     6  bash
03:55:02        0     85741    0,00    0,00    0,00    0,00    0,00     1  kworker/1:1
03:55:02        0     86167    0,00    0,00    0,00    0,00    0,00     7  sshd
03:55:02     1000     86316    0,00    0,00    0,00    0,00    0,00     8  sshd
03:55:02     1000     86317    0,00    0,00    0,00    0,00    0,00    13  bash
03:55:02        0     86969    0,00    0,00    0,00    0,00    0,00     0  kworker/0:0-cgroup_destroy
03:55:02        0     86970    0,00    0,00    0,00    0,00    0,00     9  kworker/9:2-rcu_par_gp
03:55:02        0     87034    0,00    0,00    0,00    0,00    0,00    10  kworker/u65:2-events_power_efficient
03:55:02        0     87339    0,00    0,00    0,00    0,00    0,00    10  kworker/10:0-mm_percpu_wq
03:55:02        0     87459    0,00    0,00    0,00    0,00    0,00     7  kworker/7:2H-kblockd
03:55:02        0     87563    0,00    0,00    0,00    0,00    0,00     4  kworker/4:1
03:55:02        0     87567    0,00    0,00    0,00    0,00    0,00     3  kworker/3:0-events
03:55:02        0     87568    0,00    0,00    0,00    0,00    0,00    13  kworker/13:2
03:55:02        0     88003    0,00    0,00    0,00    0,00    0,00     5  kworker/u66:1-events_unbound
03:55:02        0     88064    0,00    0,00    0,00    0,00    0,00    10  kworker/u65:0-events_power_efficient
03:55:02        0     88421    0,00    0,00    0,00    0,00    0,00     4  kworker/u66:4-writeback
03:55:02        0     88845    0,00    0,00    0,00    0,00    0,00    11  kworker/u65:1-events_unbound
03:55:02        0     88981    0,00    0,00    0,00    0,00    0,00     7  kworker/u66:3-events_power_efficient
03:55:02     1000     89004    0,00    0,00    0,00    0,00    0,00     1  htop
03:55:02        0     89236    0,00    0,00    0,00    0,00    0,00     7  kworker/u66:2-events_power_efficient
03:55:02     1000     89614    0,00    0,00    0,00    0,00    0,00     7  bash
03:55:02     1000     89774    0,00    1,00    0,00    0,00    1,00     0  nvtop
03:55:02        0     90001    0,00    0,00    0,00    0,00    0,00     2  kworker/u65:3-events_unbound
03:55:02     1000     90081    0,00    0,00    0,00    0,00    0,00     2  sleep
03:55:02     1000     90226    0,00    0,00    0,00    0,00    0,00     4  bash
03:55:02     1000     90229    0,00    0,00    0,00    0,00    0,00     9  nvidia-smi
03:55:02     1000     90230    0,00    1,00    0,00    0,00    1,00    14  pidstat
03:55:02     1000     90231    0,00    0,00    0,00    0,00    0,00    10  time
03:55:02     1000     90232  104,00    0,00    0,00    0,00  104,00     7  python

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
03:55:03        0         1    0,00    0,00    0,00    0,00    0,00     6  systemd
03:55:03        0         2    0,00    0,00    0,00    0,00    0,00    11  kthreadd
03:55:03        0         3    0,00    0,00    0,00    0,00    0,00     0  pool_workqueue_release
03:55:03        0         4    0,00    0,00    0,00    0,00    0,00     0  kworker/R-rcu_g
03:55:03        0         5    0,00    0,00    0,00    0,00    0,00     0  kworker/R-rcu_p
03:55:03        0         6    0,00    0,00    0,00    0,00    0,00     0  kworker/R-slub_
03:55:03        0         7    0,00    0,00    0,00    0,00    0,00     0  kworker/R-netns
03:55:03        0        10    0,00    0,00    0,00    0,00    0,00     0  kworker/0:0H-events_highpri
03:55:03        0        11    0,00    0,00    0,00    0,00    0,00     2  kworker/u64:0-ext4-rsv-conversion
03:55:03        0        12    0,00    0,00    0,00    0,00    0,00     0  kworker/R-mm_pe
03:55:03        0        13    0,00    0,00    0,00    0,00    0,00     0  rcu_tasks_kthread
03:55:03        0        14    0,00    0,00    0,00    0,00    0,00     0  rcu_tasks_rude_kthread
03:55:03        0        15    0,00    0,00    0,00    0,00    0,00     0  rcu_tasks_trace_kthread
03:55:03        0        16    0,00    0,00    0,00    0,00    0,00     0  ksoftirqd/0
03:55:03        0        17    0,00    0,00    0,00    0,00    0,00     3  rcu_preempt
03:55:03        0        18    0,00    0,00    0,00    0,00    0,00     0  migration/0
03:55:03        0        19    0,00    0,00    0,00    0,00    0,00     0  idle_inject/0
03:55:03        0        20    0,00    0,00    0,00    0,00    0,00     0  cpuhp/0
03:55:03        0        21    0,00    0,00    0,00    0,00    0,00     1  cpuhp/1
03:55:03        0        22    0,00    0,00    0,00    0,00    0,00     1  idle_inject/1
03:55:03        0        23    0,00    0,00    0,00    0,00    0,00     1  migration/1
03:55:03        0        24    0,00    0,00    0,00    0,00    0,00     1  ksoftirqd/1
03:55:03        0        26    0,00    0,00    0,00    0,00    0,00     1  kworker/1:0H-events_highpri
03:55:03        0        27    0,00    0,00    0,00    0,00    0,00     2  cpuhp/2
03:55:03        0        28    0,00    0,00    0,00    0,00    0,00     2  idle_inject/2
03:55:03        0        29    0,00    0,00    0,00    0,00    0,00     2  migration/2
03:55:03        0        30    0,00    0,00    0,00    0,00    0,00     2  ksoftirqd/2
03:55:03        0        31    0,00    0,00    0,00    0,00    0,00     2  kworker/2:0-events
03:55:03        0        32    0,00    0,00    0,00    0,00    0,00     2  kworker/2:0H-events_highpri
03:55:03        0        33    0,00    0,00    0,00    0,00    0,00     3  cpuhp/3
03:55:03        0        34    0,00    0,00    0,00    0,00    0,00     3  idle_inject/3
03:55:03        0        35    0,00    0,00    0,00    0,00    0,00     3  migration/3
03:55:03        0        36    0,00    0,00    0,00    0,00    0,00     3  ksoftirqd/3
03:55:03        0        38    0,00    0,00    0,00    0,00    0,00     3  kworker/3:0H-events_highpri
03:55:03        0        39    0,00    0,00    0,00    0,00    0,00     4  cpuhp/4
03:55:03        0        40    0,00    0,00    0,00    0,00    0,00     4  idle_inject/4
03:55:03        0        41    0,00    0,00    0,00    0,00    0,00     4  migration/4
03:55:03        0        42    0,00    0,00    0,00    0,00    0,00     4  ksoftirqd/4
03:55:03        0        44    0,00    0,00    0,00    0,00    0,00     4  kworker/4:0H-events_highpri
03:55:03        0        45    0,00    0,00    0,00    0,00    0,00     5  cpuhp/5
03:55:03        0        46    0,00    0,00    0,00    0,00    0,00     5  idle_inject/5
03:55:03        0        47    0,00    0,00    0,00    0,00    0,00     5  migration/5
03:55:03        0        48    0,00    0,00    0,00    0,00    0,00     5  ksoftirqd/5
03:55:03        0        50    0,00    0,00    0,00    0,00    0,00     5  kworker/5:0H-events_highpri
03:55:03        0        51    0,00    0,00    0,00    0,00    0,00     6  cpuhp/6
03:55:03        0        52    0,00    0,00    0,00    0,00    0,00     6  idle_inject/6
03:55:03        0        53    0,00    0,00    0,00    0,00    0,00     6  migration/6
03:55:03        0        54    0,00    0,00    0,00    0,00    0,00     6  ksoftirqd/6
03:55:03        0        56    0,00    0,00    0,00    0,00    0,00     6  kworker/6:0H-events_highpri
03:55:03        0        57    0,00    0,00    0,00    0,00    0,00     7  cpuhp/7
03:55:03        0        58    0,00    0,00    0,00    0,00    0,00     7  idle_inject/7
03:55:03        0        59    0,00    0,00    0,00    0,00    0,00     7  migration/7
03:55:03        0        60    0,00    0,00    0,00    0,00    0,00     7  ksoftirqd/7
03:55:03        0        63    0,00    0,00    0,00    0,00    0,00     8  cpuhp/8
03:55:03        0        64    0,00    0,00    0,00    0,00    0,00     8  idle_inject/8
03:55:03        0        65    0,00    0,00    0,00    0,00    0,00     8  migration/8
03:55:03        0        66    0,00    0,00    0,00    0,00    0,00     8  ksoftirqd/8
03:55:03        0        68    0,00    0,00    0,00    0,00    0,00     8  kworker/8:0H-events_highpri
03:55:03        0        69    0,00    0,00    0,00    0,00    0,00     9  cpuhp/9
03:55:03        0        70    0,00    0,00    0,00    0,00    0,00     9  idle_inject/9
03:55:03        0        71    0,00    0,00    0,00    0,00    0,00     9  migration/9
03:55:03        0        72    0,00    0,00    0,00    0,00    0,00     9  ksoftirqd/9
03:55:03        0        73    0,00    0,00    0,00    0,00    0,00     9  kworker/9:0-events
03:55:03        0        74    0,00    0,00    0,00    0,00    0,00     9  kworker/9:0H-events_highpri
03:55:03        0        75    0,00    0,00    0,00    0,00    0,00    10  cpuhp/10
03:55:03        0        76    0,00    0,00    0,00    0,00    0,00    10  idle_inject/10
03:55:03        0        77    0,00    0,00    0,00    0,00    0,00    10  migration/10
03:55:03        0        78    0,00    0,00    0,00    0,00    0,00    10  ksoftirqd/10
03:55:03        0        80    0,00    0,00    0,00    0,00    0,00    10  kworker/10:0H-events_highpri
03:55:03        0        81    0,00    0,00    0,00    0,00    0,00    11  cpuhp/11
03:55:03        0        82    0,00    0,00    0,00    0,00    0,00    11  idle_inject/11
03:55:03        0        83    0,00    0,00    0,00    0,00    0,00    11  migration/11
03:55:03        0        84    0,00    0,00    0,00    0,00    0,00    11  ksoftirqd/11
03:55:03        0        86    0,00    0,00    0,00    0,00    0,00    11  kworker/11:0H-events_highpri
03:55:03        0        87    0,00    0,00    0,00    0,00    0,00    12  cpuhp/12
03:55:03        0        88    0,00    0,00    0,00    0,00    0,00    12  idle_inject/12
03:55:03        0        89    0,00    0,00    0,00    0,00    0,00    12  migration/12
03:55:03        0        90    0,00    0,00    0,00    0,00    0,00    12  ksoftirqd/12
03:55:03        0        92    0,00    0,00    0,00    0,00    0,00    12  kworker/12:0H-events_highpri
03:55:03        0        93    0,00    0,00    0,00    0,00    0,00    13  cpuhp/13
03:55:03        0        94    0,00    0,00    0,00    0,00    0,00    13  idle_inject/13
03:55:03        0        95    0,00    0,00    0,00    0,00    0,00    13  migration/13
03:55:03        0        96    0,00    0,00    0,00    0,00    0,00    13  ksoftirqd/13
03:55:03        0        97    0,00    0,00    0,00    0,00    0,00    13  kworker/13:0-mm_percpu_wq
03:55:03        0        98    0,00    0,00    0,00    0,00    0,00    13  kworker/13:0H-events_highpri
03:55:03        0        99    0,00    0,00    0,00    0,00    0,00    14  cpuhp/14
03:55:03        0       100    0,00    0,00    0,00    0,00    0,00    14  idle_inject/14
03:55:03        0       101    0,00    0,00    0,00    0,00    0,00    14  migration/14
03:55:03        0       102    0,00    0,00    0,00    0,00    0,00    14  ksoftirqd/14
03:55:03        0       104    0,00    0,00    0,00    0,00    0,00    14  kworker/14:0H-events_highpri
03:55:03        0       105    0,00    0,00    0,00    0,00    0,00    15  cpuhp/15
03:55:03        0       106    0,00    0,00    0,00    0,00    0,00    15  idle_inject/15
03:55:03        0       107    0,00    0,00    0,00    0,00    0,00    15  migration/15
03:55:03        0       108    0,00    0,00    0,00    0,00    0,00    15  ksoftirqd/15
03:55:03        0       110    0,00    0,00    0,00    0,00    0,00    15  kworker/15:0H-events_highpri
03:55:03        0       113    0,00    0,00    0,00    0,00    0,00     9  kdevtmpfs
03:55:03        0       114    0,00    0,00    0,00    0,00    0,00     5  kworker/R-inet_
03:55:03        0       116    0,00    0,00    0,00    0,00    0,00     0  kauditd
03:55:03        0       119    0,00    0,00    0,00    0,00    0,00     1  kworker/1:2-events
03:55:03        0       120    0,00    0,00    0,00    0,00    0,00     0  khungtaskd
03:55:03        0       121    0,00    0,00    0,00    0,00    0,00     4  oom_reaper
03:55:03        0       123    0,00    0,00    0,00    0,00    0,00     4  kworker/R-write
03:55:03        0       124    0,00    0,00    0,00    0,00    0,00     5  kcompactd0
03:55:03        0       125    0,00    0,00    0,00    0,00    0,00     4  ksmd
03:55:03        0       126    0,00    0,00    0,00    0,00    0,00     0  khugepaged
03:55:03        0       127    0,00    0,00    0,00    0,00    0,00     4  kworker/R-kinte
03:55:03        0       128    0,00    0,00    0,00    0,00    0,00     4  kworker/R-kbloc
03:55:03        0       129    0,00    0,00    0,00    0,00    0,00     4  kworker/R-blkcg
03:55:03        0       130    0,00    0,00    0,00    0,00    0,00     1  irq/9-acpi
03:55:03        0       132    0,00    0,00    0,00    0,00    0,00     4  kworker/R-tpm_d
03:55:03        0       133    0,00    0,00    0,00    0,00    0,00     4  kworker/R-ata_s
03:55:03        0       134    0,00    0,00    0,00    0,00    0,00     4  kworker/R-md
03:55:03        0       135    0,00    0,00    0,00    0,00    0,00     4  kworker/R-md_bi
03:55:03        0       136    0,00    0,00    0,00    0,00    0,00     4  kworker/R-edac-
03:55:03        0       137    0,00    0,00    0,00    0,00    0,00    10  kworker/u64:1-ext4-rsv-conversion
03:55:03        0       138    0,00    0,00    0,00    0,00    0,00     4  kworker/R-devfr
03:55:03        0       139    0,00    0,00    0,00    0,00    0,00     5  watchdogd
03:55:03        0       140    0,00    0,00    0,00    0,00    0,00     1  kworker/1:1H-kblockd
03:55:03        0       142    0,00    0,00    0,00    0,00    0,00     2  irq/26-AMD-Vi
03:55:03        0       143    0,00    0,00    0,00    0,00    0,00     4  kswapd0
03:55:03        0       144    0,00    0,00    0,00    0,00    0,00     5  ecryptfs-kthread
03:55:03        0       145    0,00    0,00    0,00    0,00    0,00     5  kworker/R-kthro
03:55:03        0       148    0,00    0,00    0,00    0,00    0,00     5  kworker/5:1-events
03:55:03        0       150    0,00    0,00    0,00    0,00    0,00     7  kworker/7:1-events
03:55:03        0       152    0,00    0,00    0,00    0,00    0,00    10  kworker/10:1-rcu_par_gp
03:55:03        0       157    0,00    0,00    0,00    0,00    0,00    15  kworker/15:1-mm_percpu_wq
03:55:03        0       158    0,00    0,00    0,00    0,00    0,00    15  kworker/R-acpi_
03:55:03        0       159    0,00    0,00    0,00    0,00    0,00     5  kworker/R-mld
03:55:03        0       160    0,00    0,00    0,00    0,00    0,00     5  kworker/R-ipv6_
03:55:03        0       162    0,00    0,00    0,00    0,00    0,00     0  kworker/0:1H-kblockd
03:55:03        0       168    0,00    0,00    0,00    0,00    0,00     5  kworker/R-kstrp
03:55:03        0       170    0,00    0,00    0,00    0,00    0,00    14  kworker/u67:0
03:55:03        0       171    0,00    0,00    0,00    0,00    0,00    14  kworker/u68:0
03:55:03        0       172    0,00    0,00    0,00    0,00    0,00    14  kworker/u69:0
03:55:03        0       178    0,00    0,00    0,00    0,00    0,00     5  kworker/R-crypt
03:55:03        0       180    0,00    0,00    0,00    0,00    0,00    11  kworker/11:3-events
03:55:03        0       190    0,00    0,00    0,00    0,00    0,00    15  kworker/R-charg
03:55:03        0       191    0,00    0,00    0,00    0,00    0,00    15  irq/27-ACPI:Event
03:55:03        0       192    0,00    0,00    0,00    0,00    0,00     8  kworker/8:2-events
03:55:03        0       218    0,00    0,00    0,00    0,00    0,00     8  kworker/8:1H-kblockd
03:55:03        0       231    0,00    0,00    0,00    0,00    0,00     2  kworker/2:1H-kblockd
03:55:03        0       232    0,00    0,00    0,00    0,00    0,00     4  kworker/4:1H-kblockd
03:55:03        0       238    0,00    0,00    0,00    0,00    0,00     6  kworker/6:1H-kblockd
03:55:03        0       240    0,00    0,00    0,00    0,00    0,00    12  kworker/12:1H-kblockd
03:55:03        0       242    0,00    0,00    0,00    0,00    0,00    14  kworker/14:1H-kblockd
03:55:03        0       244    0,00    0,00    0,00    0,00    0,00    15  kworker/15:1H-kblockd
03:55:03        0       248    0,00    0,00    0,00    0,00    0,00    13  kworker/13:1H-kblockd
03:55:03        0       251    0,00    0,00    0,00    0,00    0,00    10  kworker/10:1H-kblockd
03:55:03        0       253    0,00    0,00    0,00    0,00    0,00    11  kworker/11:1H-kblockd
03:55:03        0       260    0,00    0,00    0,00    0,00    0,00     9  kworker/9:1H-kblockd
03:55:03        0       261    0,00    0,00    0,00    0,00    0,00    15  kworker/15:2-events
03:55:03        0       262    0,00    0,00    0,00    0,00    0,00    10  kworker/R-nvme-
03:55:03        0       263    0,00    0,00    0,00    0,00    0,00     9  kworker/R-nvme-
03:55:03        0       264    0,00    0,00    0,00    0,00    0,00     9  kworker/R-nvme-
